posts,label
is_analytic_no is_clout_no is_authentic_yes posemo_yes insight_yes certain_yes differ_yes hear_yes achieve_yes power_yes netspeak_yes high_wps type_photo has_hashtag has_url obamacare simply saved fact obama week law official date implementation clintons sing praises proof explained understood end eventually repealed read,HER
is_analytic_yes is_authentic_yes is_tone_no negemo_yes insight_yes cause_yes discrep_yes differ_yes hear_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status spoke today senate floor need stop political brinkmanship government shutting american people sick tired gridlock washington lurching crisis crisis need focus real solutions economy forward work long term balanced approach deficit reduction,HER
is_analytic_yes is_authentic_yes power_yes few_sixltr type_status breaking senate votes 54 44 pass government open goes house,HER
is_analytic_yes is_clout_yes is_authentic_no is_tone_no negemo_yes sad_yes achieve_yes power_yes risk_yes many_sixltr low_wps has_qmark type_photo sign leadership failure,HER
posemo_yes negemo_yes anger_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes feel_yes affiliation_yes power_yes reward_yes high_wps has_exclam has_qmark type_photo friend sent graphic today says government shut spy waste money contempt add list friends example government shuts block responsible resource development borrow money foreign countries foreign countries mortgage kids future bail friends wall street finance big government crony capitalism misplace irs receipts ledgers tune tens millions stockpile ammo dhs commandeer pro athletes testify congress watching bureaucrats plead fifth feel free add list comments appreciate great comments likes shares facebook posts sarah palin,HER
is_analytic_no insight_yes tentat_yes affiliation_yes power_yes risk_yes low_wps type_status gov open stop obamacare possible pay troops matter house amendments senate continuing resolution senate job pass avert government shutdown,HER
is_analytic_no is_clout_yes affiliation_yes achieve_yes many_sixltr low_wps type_photo today simply celebrating american,HER
is_analytic_yes is_clout_no posemo_yes insight_yes cause_yes certain_yes differ_yes hear_yes power_yes netspeak_yes high_wps type_photo has_url house gop voted government open harry reid says senate going choose obamacare military pay make sure government shuts stand million strong obamacare,HER
cause_yes low_wps has_exclam type_photo nbc cnn drop pro hillary documentaries response conservative grassroots action spread word,HER
is_authentic_yes tentat_yes differ_yes affiliation_yes power_yes netspeak_yes few_sixltr low_wps has_qmark type_photo has_url house gop sent senate final chance delay obamacare government shutting backing,HER
is_analytic_yes is_tone_no negemo_yes insight_yes cause_yes discrep_yes tentat_yes power_yes risk_yes netspeak_yes type_photo has_url worst possible outcome country today impasse continuing resolution house republicans cave,HER
is_authentic_yes is_tone_yes posemo_yes achieve_yes power_yes type_photo honour jakarta indonesia overseas visit prime minister,HER
is_analytic_yes is_clout_yes is_tone_yes posemo_yes insight_yes certain_yes affiliation_yes many_sixltr low_wps has_exclam type_status has_hashtag heartfelt appreciation anne summers fantastic conversations sydney melbourne thanks shared jg juliatalks,HER
is_analytic_yes is_tone_no posemo_yes negemo_yes anger_yes affiliation_yes achieve_yes power_yes risk_yes netspeak_yes has_exclam type_photo has_url democrats shut government protect obamacare sign petition stand strong house gop fight defeat obamacare stop democrat shutdown,HER
is_analytic_yes is_authentic_yes posemo_yes differ_yes see_yes power_yes netspeak_yes many_sixltr has_exclam type_photo has_url breaking wwii veterans stormed gates wwii memorial despite democrats shutting government night support greatest generation,HER
is_analytic_no is_tone_no posemo_yes negemo_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes netspeak_yes nonflu_yes has_qmark type_status believe america seen thing leader free world followed israeli prime minister netanyahu honest visionary speech speech rose garden like president obama recorded essentially infomercial disastrous obamacare rollout speech unserious claims low level false accusations disagree liberal unworkable policies president engaged doublespeak blinking unreal obama proclaimed predictions obamacare wrong economy doing great claimed dare direct millions people kicked employment bankrupt cities shuttered main street businesses conscientious taxpayers suffocating 17 trillion debt obama claimed umpteenth health care rationing aka death panels apparently howard dean paul krugman obama director medicare medicaid read ipab section monstrous memo obama claimed government shutdown 1996 hurt economy fact knows stock market boomed guess thinks furlough reality claiming cut deficits half alternate universe case insist enormous debt ceiling increase white house condescendingly comparing obamacare numerous glitches apple software updates difference choose buy apple products forces obviously comparison ridiculously unserious harsh life changing punishments new arm irs hit buy obama forced product distorted things obama declared obamacare open business aside glitches guess infomercial sent people broken websites hotline permanently hold bureaucracy charge health care 6th economy nah surely wrong majority americans obamacare despite rhetoric fed obama teleprompter amazingly course obama blamed fiscal conservatives tea party patriots problems partial government shut harry reid drove declared negotiate solution breath said open hearing better idea doublespeak line sadly president passes buck cries responsibility acted leader responsibility pass budget years office enjoyed total democrat control congress white house difference leadership style substance witnessed today soil speeches said warrior unifying nation allies community organizer organizing dividing sarah palin,HER
posemo_yes cause_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes reward_yes netspeak_yes high_wps type_link check op ed usa today president scorched policy refusing negotiate bipartisan way health care law current government funding debt limit hope fellow democrats senate change course soon open gov start getting things behalf american people,HER
is_tone_no posemo_yes negemo_yes anx_yes anger_yes insight_yes cause_yes discrep_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes high_wps type_status government shutdown threatening economy causing real pain families members congress getting paid government closed giving pay shutdown foundation national institutes health lifesaving nih medical research slashed shutdown including clinical trials kids cancer reason house needs stop irresponsible gamesmanship pass straightforward senate government open focus work american people,HER
is_authentic_yes is_tone_no posemo_yes negemo_yes anger_yes insight_yes tentat_yes differ_yes affiliation_yes power_yes netspeak_yes many_sixltr type_photo has_hashtag has_url bigger republican party stake current fight washington determine president dictates america elected representatives negotiates disagree tell house republicans cave dontcave shutdown,HER
is_authentic_yes many_sixltr low_wps type_photo 30 september october 2013,HER
is_analytic_no is_authentic_yes posemo_yes negemo_yes insight_yes cause_yes affiliation_yes power_yes netspeak_yes type_photo has_hashtag has_url breaking wwii veterans supporters including house republican members stormed barricades forced park rangers greatest generation action tell mean governmentshutdown,HER
is_tone_no posemo_yes negemo_yes anx_yes anger_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes see_yes hear_yes feel_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes netspeak_yes nonflu_yes high_wps has_qmark type_status has_url civil disobedience barrycades shameful barack obama disrespect mistreat world war ii veterans blatantly obama political stunt shut memorial barricade elicit angry response generate bad publicity people president uses continual blame game believe look barricade world war memorial difference obvious world war veterans alive today mistreat shameful political stunt deployed guards bar world war ii heroes memorial sent benghazi consulate attack president treating veterans way treated school kids cancelled white house tours times called obvious government belt tightening took kids look affect personally vets barricaded memorial built heroism government slim won affect obama golf game family white house chefs republicans congress attempting fund veterans administration essential functions democrats blocking want make slim look awful possible order deflect slim thing obamacare train wreck good congressmen fighting average middle class americans breaks obama gave congress pals union bosses crony corporations financed campaign snookered media putting office sad day people cap hand president begging relief gave friends fiat thank god bold leaders willing fight afford pay powerful lobbyists make obama harry reid listen want know thing happened look obamacare doing country health care costs skyrocketing workers laid kicked employers shutting projects debt soaring article linked america obama employees know hearts souls punishing veterans wrong know backs say allow vets gaze memorials honor america finest simple act civil disobedience galvanize nation atrocious political games promise sleep tonight sarah palin article consequences obamacare todd starnes column today vets barred memorial obama deployed guards block world war ii vets memorial sent save people benghazi,HER
is_clout_yes is_tone_yes posemo_yes see_yes affiliation_yes power_yes risk_yes has_exclam type_photo brave americans sacrificed country today chairman offered pay security guards monument open let vets share support vets,HER
